Дата	Номер	Контрагент	Сумма	ПП создано	Статус оплаты	Оплата	Поступление	Дата входящего документа	Номер входящего документа	Комментарий	Номенклатура	Количество	Номенклатура.Единица	Цена	Сумма	% НДС	НДС	Всего	Доп информация
08.06.2023 16:43:42	0000-000413	ООО "АЛЬФА АРС МЕТИЗЫ"	36 390,59	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	7875	169,181,217,218,219,174,178	Винт потай с метр.резьбой DIN965 5х 50 (100шт.) оц.	100,000	шт	1,38	137,50	20%	27,50	165	
08.06.2023 16:43:42	0000-000413	ООО "АЛЬФА АРС МЕТИЗЫ"	36 390,59	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	7875	169,181,217,218,219,174,178	Гайка DIN 934 М 10 цинк кор. 5 кг	5,000	кг	138,62	693,08	20%	138,62	831,7	
08.06.2023 16:43:42	0000-000413	ООО "АЛЬФА АРС МЕТИЗЫ"	36 390,59	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	7875	169,181,217,218,219,174,178	Гайка DIN 934 М 8 цинк кор. 5 кг	5,000	кг	134,54	672,71	20%	134,54	807,25	
08.06.2023 16:43:42	0000-000413	ООО "АЛЬФА АРС МЕТИЗЫ"	36 390,59	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	7875	169,181,217,218,219,174,178	Круг по металлу 125x1,0x22,23 KETZU Standart (металл+нерж) (25шт)	25,000	шт	28,29	707,29	20%	141,46	848,75	
08.06.2023 16:43:42	0000-000413	ООО "АЛЬФА АРС МЕТИЗЫ"	36 390,59	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	7875	169,181,217,218,219,174,178	Цепь сварная длиннозвенная DIN 763 (DIN 5685С) 6 мм цинк (20 м)	220,000	м	104,17	22 916,67	20%	4 583,33	27 500	
08.06.2023 16:43:42	0000-000413	ООО "АЛЬФА АРС МЕТИЗЫ"	36 390,59	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	7875	169,181,217,218,219,174,178	Шайба плоская М 12 оц. DIN 125А кор. 5 кг Крепыши	5,000	кг	179,17	895,83	20%	179,17	1 075	
08.06.2023 16:43:42	0000-000413	ООО "АЛЬФА АРС МЕТИЗЫ"	36 390,59	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	7875	169,181,217,218,219,174,178	Шайба плоская М 4 оц. DIN 9021 усиленная кор. 1 кг	1,000	кг	178,66	178,66	20%	35,73	214,39	
08.06.2023 16:43:42	0000-000413	ООО "АЛЬФА АРС МЕТИЗЫ"	36 390,59	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	7875	169,181,217,218,219,174,178	Шайба плоская М 5 оц. DIN 9021 усиленная кор. 5 кг Крепыши	5,000	кг	169,14	845,71	20%	169,14	1 014,85	
08.06.2023 16:43:42	0000-000413	ООО "АЛЬФА АРС МЕТИЗЫ"	36 390,59	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	7875	169,181,217,218,219,174,178	Шайба плоская М 8 оц. DIN 9021 усиленная кор. 5 кг Крепыши	5,000	кг	139,21	696,04	20%	139,21	835,25	
08.06.2023 16:43:43	0000-000423	Пластик-Север ООО	4 500,00	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	8852	169	Дефлектор вент.трубы 110 с раструбом (Россия)	20,000	шт	52,50	1 050,00	20%	210,00	1 260	
08.06.2023 16:43:43	0000-000423	Пластик-Север ООО	4 500,00	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	8852	169	Заглушка 50 канал из.	30,000	шт	9,17	275,00	20%	55,00	330	
08.06.2023 16:43:43	0000-000423	Пластик-Север ООО	4 500,00	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	8852	169	Переход Пласт.-Чугун 110x123 резиновый, черн.	30,000	шт	50,83	1 525,00	20%	305,00	1 830	
08.06.2023 16:43:43	0000-000423	Пластик-Север ООО	4 500,00	Нет	Не оплачен	Не оплачен	Не получен	08.06.2023	8852	169	Фланец металл, под ПЭ втулку и ПП бурт Дн 63 РуЮ	2,000	шт	450,00	900,00	20%	180,00	1 080	
09.06.2023 12:43:22	0000-000414	ООО "ПРОПИТАЙ"	1 700,00	Нет	Не оплачен	Не оплачен	Не получен	09.06.2023	п-0593	169	Отвердитель Akperox А50 |	1,000	кг	1 416,67	1 416,67	20%	283,33	1 700	
09.06.2023 12:43:23	0000-000415	ООО "ГСР"	15 480,00	Нет	Не оплачен	Не оплачен	Не получен	09.06.2023	60905	169	Кольцо уплотнительное КОРСИС DN/ID 200 WT TPE-V	30,000	шт	108,33	3 250,00	20%	650,00	3 900	
09.06.2023 12:43:23	0000-000415	ООО "ГСР"	15 480,00	Нет	Не оплачен	Не оплачен	Не получен	09.06.2023	60905	169	Муфта КОРСИС DN/ID 200	12,000	шт	291,67	3 500,00	20%	700,00	4 200	
09.06.2023 12:43:23	0000-000415	ООО "ГСР"	15 480,00	Нет	Не оплачен	Не оплачен	Не получен	09.06.2023	60905	169	Отвод корсис 45 гр DN/ID 0200	2,000	шт	3 075,00	6 150,00	20%	1 230,00	7 380	
13.06.2023 10:33:43	0000-000418	ООО "ИТЦ Славич"	4 821,00	Нет	Не оплачен	Не оплачен	Не получен	13.06.2023	6500	179	Соед. фланцевое (бурт) Н 110	3,000	шт	505,00	1 515,00	20%	303,00	1 818	
13.06.2023 10:33:43	0000-000418	ООО "ИТЦ Славич"	4 821,00	Нет	Не оплачен	Не оплачен	Не получен	13.06.2023	6500	179	Соед. фланцевое (кольцо) К 110/100	3,000	шт	834,17	2 502,50	20%	500,50	3 003	
13.06.2023 10:33:44	0000-000419	Пластик-Север ООО	2 268,00	Нет	Не оплачен	Не оплачен	Не получен	13.06.2023	9026	169	Втулка под фланец 63мм удл.литая, ПЭ100 SDR1 1 (вода)	4,000	шт	151,67	606,67	20%	121,33	728	
13.06.2023 10:33:44	0000-000419	Пластик-Север ООО	2 268,00	Нет	Не оплачен	Не оплачен	Не получен	13.06.2023	9026	169	Отвод электросварной 110x45°, ПЭ100 SDR11, BORFIT, Турция 2 04 02 16 0110-000	1,000	шт	1 283,33	1 283,33	20%	256,67	1 540	
13.06.2023 10:33:45	0000-000420	ИП Дубинин Игорь Владимирович	29 150,00	Нет	Не оплачен	Не оплачен	Не получен	13.06.2023	ЦБ-1737	1	Преобразователь частоты Z402T4NK-150%; 4kW; 380V	2,000	шт	12 145,83	24 291,67	20%	4 858,33	29 150	
14.06.2023 16:44:35	0000-000421	Металл-ДК ООО	12 600,00	Нет	Не оплачен	Не оплачен	Не получен	14.06.2023	МД000015753	181,217,218,219,174,178	Квадрат №14	90,000	м	116,67	10 500,00	20%	2 100,00	12 600	
15.06.2023 11:55:49	0000-000424	ООО ПК "ГЕОПРОМ"	25 200,00	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	6549	181,217,219	Лестница водопроводная 1=2 (22мм) СТ-3	3,000	шт	2 333,33	7 000,00	20%	1 400,00	8 400	
15.06.2023 11:55:49	0000-000424	ООО ПК "ГЕОПРОМ"	25 200,00	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	6549	181,217,219	Лестница водопроводная L=4 (22мм) СТ-3	3,000	шт	4 666,67	14 000,00	20%	2 800,00	16 800	
15.06.2023 11:59:33	0000-000425	ООО "ФАКЕЛ-СПЕЦОДЕЖДА"	3 517,00	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	27014	181	Маска сварщика РОСОМЗ™ НН7 PREMIER FavoriT2 (11), 50765	1,000	шт	582,00	485,00	20%	97,00	582	
15.06.2023 11:59:33	0000-000425	ООО "ФАКЕЛ-СПЕЦОДЕЖДА"	3 517,00	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	27014	181	Сапоги с надставкой (полукомбинезон) ПВХ/Винитол Nordman 15S (арт.ПС 15 ПК, 5-622-G02) (44)	1,000	шт	2 935,00	2 445,83	20%	489,17	2 935	
15.06.2023 12:32:11	0000-000426	Металл-ДК ООО	26 640,00	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	МД000015841	181,217,219	Труба оцинк. ф 15x2,8 ВГП	48,000	м	125,00	6 000,00	20%	1 200,00	7 200	
15.06.2023 12:32:11	0000-000426	Металл-ДК ООО	26 640,00	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	МД000015841	181,217,219	Труба оцинк. ф 57x3,5	36,000	м	450,00	16 200,00	20%	3 240,00	19 440	
15.06.2023 13:17:19	0000-000427	ООО "САНТЕХКОМПЛЕКТ"	3 523,68	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	15144795/SA	181,217,219	Заглушка (пробка) PP-R бел Дн20 VALFEX 10162020	40,000	шт	2,40	96,00	20%	19,20	115,2	
15.06.2023 13:17:19	0000-000427	ООО "САНТЕХКОМПЛЕКТ"	3 523,68	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	15144795/SA	181,217,219	Заглушка (пробка) PP-R сер Дн32 VALFEX 10162032Г	50,000	шт	6,90	345,00	20%	69,00	414	
15.06.2023 13:17:19	0000-000427	ООО "САНТЕХКОМПЛЕКТ"	3 523,68	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	15144795/SA	181,217,219	Зонт РР-Н вентиляц сер б/н Дн110 VALFEX 26106110	25,000	шт	75,00	1 875,00	20%	375,00	2 250	
15.06.2023 13:17:19	0000-000427	ООО "САНТЕХКОМПЛЕКТ"	3 523,68	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	15144795/SA	181,217,219	Труба PP-R бел Дн20х1,9 Ру10 SDR11 40С 2м РосТурПласт 10279 .	12,000	шт	51,70	620,40	20%	124,08	744,48	
15.06.2023 13:17:19	0000-000428	ООО "АКВАВИВА"	76 814,86	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	11760	140,174	Клей L-6023 (946ml) Bailey для ПВХтруб	10,000	шт	867,14	8 671,42	20%	1 734,28	10 405,7	
15.06.2023 13:17:19	0000-000428	ООО "АКВАВИВА"	76 814,86	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	11760	140,174	Кран шаровый d50 (уплотнение TPV, остальное EPDM) с муфтовым окончанием AQUAVIVA, Россия	10,000	шт	472,60	4 726,00	20%	945,20	5 671,2	
15.06.2023 13:17:19	0000-000428	ООО "АКВАВИВА"	76 814,86	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	11760	140,174	Кран шаровый компактный (не разборный) 50mm	4,000	шт	219,24	876,97	20%	175,39	1 052,36	
15.06.2023 13:17:19	0000-000428	ООО "АКВАВИВА"	76 814,86	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	11760	140,174	Очиститель (Праймер) 237ml Bailey	4,000	шт	267,73	1 070,93	20%	214,19	1 285,12	
15.06.2023 13:17:19	0000-000428	ООО "АКВАВИВА"	76 814,86	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	11760	140,174	Очиститель (Праймер) 473ml Bailey	8,000	шт	485,58	3 884,60	20%	776,92	4 661,52	
15.06.2023 13:17:19	0000-000428	ООО "АКВАВИВА"	76 814,86	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	11760	140,174	Очиститель (Праймер) 946ml Bailey	3,000	шт	900,17	2 700,50	20%	540,10	3 240,6	
15.06.2023 13:17:19	0000-000428	ООО "АКВАВИВА"	76 814,86	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	11760	140,174	Труба AQUAVIVA ПВХ d 160x9.5 PN16 L=3 с раструбом под клеевое соединение	11,000	шт	3 825,63	42 081,97	20%	8 416,39	50 498,36	
15.06.2023 13:17:19	0000-000429	ИП Толстобров Станислав Олегович	58 000,00	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	312	181,162,217,218	Рукав перфорированный аэрационный AERAPURIT 65 мм (бухта)	100,000	м	580,00	58 000,00	Без НДС		58 000	
15.06.2023 14:41:35	0000-000430	ООО "ИТЦ Славич"	955,00	Нет	Не оплачен	Не оплачен	Не получен	15.06.2023	6768	179	Тройник Н 110AQUAVIVA	1,000	шт	795,83	795,83	20%	159,17	955	
16.06.2023 10:07:34	0000-000431	ООО "АЛЬФА АРС МЕТИЗЫ"	8 705,48	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	8236	181,217,219	Анкер клиновой 12x120 (25 шт)	25,000	шт	27,28	682,08	20%	136,42	818,5	
16.06.2023 10:07:34	0000-000431	ООО "АЛЬФА АРС МЕТИЗЫ"	8 705,48	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	8236	181,217,219	Болт DIN 933 8х 40 цинк кор. 5 кг	5,000	кг	134,83	674,17	20%	134,83	809	
16.06.2023 10:07:34	0000-000431	ООО "АЛЬФА АРС МЕТИЗЫ"	8 705,48	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	8236	181,217,219	Кисть малярная плоская "Standard" 38 мм, натур, щет., пластм. рукоятка	12,000	шт	28,76	345,10	20%	69,02	414,12	
16.06.2023 10:07:34	0000-000431	ООО "АЛЬФА АРС МЕТИЗЫ"	8 705,48	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	8236	181,217,219	Кисть малярная плоская "standard" 50 мм натур свет щет, дерев РУК	36,000	шт	33,33	1 200,00	20%	240,00	1 440	
16.06.2023 10:07:34	0000-000431	ООО "АЛЬФА АРС МЕТИЗЫ"	8 705,48	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	8236	181,217,219	Перчатки Х/Б с латексом ОБЛИВНЫЕ 2-ой облив 45г, красные (упак Юпар)	200,000	пар	16,67	3 333,33	20%	666,67	4 000	
16.06.2023 10:07:34	0000-000431	ООО "АЛЬФА АРС МЕТИЗЫ"	8 705,48	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	8236	181,217,219	Рым-гайка DIN 582 M 10 оц. (10 шт) Alfa Fix	20,000	шт	29,17	583,33	20%	116,67	700	
16.06.2023 10:07:34	0000-000431	ООО "АЛЬФА АРС МЕТИЗЫ"	8 705,48	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	8236	181,217,219	Сверло-бур по бетону SDS+ KETZU 10x160	6,000	шт	72,76	436,55	20%	87,31	523,86	
16.06.2023 10:07:35	0000-000432	ООО "АКВАВИВА"	33 754,31	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	11857	181,217,219	Бурт под фланец с зубчатой поверхностью d50 EFFAST, Италия, Арт.№ RDRQRD0500	1,000	шт	101,58	101,58	20%	20,32	121,9	
16.06.2023 10:07:35	0000-000432	ООО "АКВАВИВА"	33 754,31	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	11857	181,217,219	Свободный фланец d160 PN16 AQUAVIVA, Россия	1,000	шт	336,34	336,34	20%	67,27	403,61	
16.06.2023 10:07:35	0000-000432	ООО "АКВАВИВА"	33 754,31	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	11857	181,217,219	Труба AQUAVIVA ПВХ d40x3.0 PN16 L=3 с раструбом под клеевое соединение	15,000	шт	312,32	4 684,75	20%	936,95	5 621,7	
16.06.2023 10:07:35	0000-000432	ООО "АКВАВИВА"	33 754,31	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	11857	181,217,219	Труба AQUAVIVA ПВХ d50x3.7 PN16 L=3 с раструбом под клеевое соединение	40,000	шт	474,04	18 961,67	20%	3 792,33	22 754	
16.06.2023 10:07:35	0000-000432	ООО "АКВАВИВА"	33 754,31	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	11857	181,217,219	Угол клеевой 90° d40 PN 16 AQUAVIVA, Россия	30,000	шт	28,59	857,75	20%	171,55	1 029,3	
16.06.2023 10:07:35	0000-000432	ООО "АКВАВИВА"	33 754,31	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	11857	181,217,219	Угол клеевой 90° d50 PN 16 AQUAVIVA, Россия	60,000	шт	53,11	3 186,50	20%	637,30	3 823,8	
16.06.2023 10:07:35	0000-000433	ООО "САНТЕХКОМПЛЕКТ"	4 008,00	Нет	Не оплачен	Не оплачен	Не получен	16.06.2023	15150301/SA	181,217,219	Хомут ст оц рез/пр М8 (44-50)мм (1 1/2")±2мм в/к.	200,000	шт	16,70	3 340,00	20%	668,00	4 008	
